,x
39430_at,-0.18695207
38931_at,-0.186963056
35099_at,-0.187008869
36964_at,-0.187025051
32151_at,-0.187171856
35666_at,-0.18721629
34725_at,-0.187424214
35978_at,-0.187438425
33193_at,-0.187445495
32046_at,-0.187471955
34378_at,-0.187497753
34106_at,-0.187749044
38200_at,-0.187786886
41644_at,-0.187816427
40521_at,-0.187975729
38733_at,-0.188010917
36025_at,-0.18826712
39936_at,-0.188335659
37211_at,-0.188422608
41077_at,-0.188625485
32226_at,-0.188771818
40100_at,-0.188859862
37326_at,-0.189359157
37837_at,-0.189599151
391_at,-0.189655276
36777_at,-0.189657576
1560_g_at,-0.190221364
1581_s_at,-0.190260011
1242_at,-0.190410058
41406_at,-0.190437344
41344_s_at,-0.190439978
36069_at,-0.190689055
39779_at,-0.190857579
38939_r_at,-0.191024557
39692_at,-0.191094095
35243_at,-0.191116282
31945_s_at,-0.191302768
38993_r_at,-0.19136682
37674_at,-0.191401991
39321_at,-0.191405228
35777_at,-0.191413194
37860_at,-0.191574665
35530_f_at,-0.191725403
40431_at,-0.192017023
1367_f_at,-0.192048819
34760_at,-0.192087423
37373_at,-0.19218324
36173_r_at,-0.192190285
41594_at,-0.192671416
31926_at,-0.193319798
39607_at,-0.193580777
41423_at,-0.193714357
33926_at,-0.194102477
1230_g_at,-0.194206381
40635_at,-0.194256077
39950_at,-0.194307596
34848_at,-0.194404524
37362_at,-0.194615506
33907_at,-0.195002018
36033_at,-0.195030649
38736_at,-0.195056892
41750_at,-0.195072678
1609_g_at,-0.195153633
635_s_at,-0.195178528
41309_g_at,-0.195433997
35675_at,-0.195523771
41154_r_at,-0.195546635
34279_at,-0.195635969
33428_s_at,-0.195786141
779_at,-0.196013813
354_s_at,-0.196040206
33133_at,-0.196090591
35350_at,-0.19627968
40560_at,-0.196769784
1277_at,-0.197032382
41529_g_at,-0.197077187
2093_s_at,-0.197135486
1733_at,-0.197308984
34836_at,-0.197463063
1753_s_at,-0.197545626
37932_at,-0.197585118
34321_i_at,-0.197625334
31898_at,-0.197694042
1321_s_at,-0.197712087
35236_g_at,-0.197809394
36720_at,-0.197904732
40272_at,-0.19812808
32561_at,-0.198153371
32209_at,-0.198370826
31689_at,-0.198468023
41179_at,-0.198504775
40120_at,-0.198528999
714_at,-0.198531639
33758_f_at,-0.198537714
1113_at,-0.198814329
37341_at,-0.199257797
41227_at,-0.199279123
40545_at,-0.199374224
40470_at,-0.199459411
41831_at,-0.199521193
1221_at,-0.199634719
31831_at,-0.199657578
35450_s_at,-0.199704722
33733_at,-0.199726549
957_at,-0.19986104
32261_at,-0.199900313
1950_s_at,-0.199940557
AFFX-HUMTFRR/M11507_3_at,-0.200047247
106_at,-0.200094974
40323_at,-0.200161129
39541_at,-0.200221064
37345_at,-0.200394268
32160_at,-0.200472077
33112_at,-0.200666669
38524_at,-0.200804586
31824_at,-0.200955271
35185_at,-0.201040837
34282_at,-0.201044299
835_at,-0.201234149
37339_at,-0.201294542
40678_at,-0.201562627
1801_at,-0.201564572
41448_at,-0.201778132
41200_at,-0.201784002
41343_at,-0.20205556
497_at,-0.202302345
41660_at,-0.20235368
35658_at,-0.20236084
32235_at,-0.202518175
38383_at,-0.202549359
41780_at,-0.202675447
41678_at,-0.202767459
41098_at,-0.202780124
40238_at,-0.202806059
33659_at,-0.202913798
37584_at,-0.202920798
36675_r_at,-0.203149179
33916_at,-0.20354497
32800_at,-0.203650194
34319_at,-0.203803682
35169_at,-0.203876405
793_at,-0.203895176
41722_at,-0.203930497
41859_at,-0.203949937
37420_i_at,-0.204180624
39033_at,-0.204278075
35655_at,-0.204315994
36438_at,-0.204433009
35809_g_at,-0.204438262
1787_at,-0.205015199
37302_at,-0.205456823
826_at,-0.205777413
36084_at,-0.205899461
32545_r_at,-0.205901434
35063_at,-0.205951107
40455_at,-0.206007499
34192_at,-0.206243843
35753_at,-0.206312799
39336_at,-0.206451209
546_at,-0.206454653
34747_at,-0.206603016
31822_at,-0.206720459
1441_s_at,-0.206772629
41755_at,-0.206898749
41671_at,-0.206966228
37264_at,-0.207059998
32504_at,-0.207153965
40297_at,-0.207326683
32465_at,-0.207338305
37408_at,-0.207517481
1114_at,-0.207639056
38353_at,-0.20773657
1342_g_at,-0.207933772
41379_at,-0.208223846
40258_at,-0.208540725
34281_at,-0.208889068
41680_at,-0.208912024
857_at,-0.209001832
37658_at,-0.209056795
32539_at,-0.209358394
40795_at,-0.209416945
1649_at,-0.209834956
39773_at,-0.209868492
39753_at,-0.210045751
40066_at,-0.210060182
40925_at,-0.210076003
40083_at,-0.210190575
40495_at,-0.210297727
31885_at,-0.210306366
1991_s_at,-0.210312014
38318_at,-0.210372463
37603_at,-0.210612989
31901_at,-0.210784483
40980_at,-0.210830917
37545_at,-0.210945188
1641_s_at,-0.21098483
41715_at,-0.211119514
40548_at,-0.211303031
39007_at,-0.211312957
41526_at,-0.211601432
1732_at,-0.211957748
37802_r_at,-0.212103417
1379_at,-0.212470721
34405_at,-0.212510913
1457_at,-0.212532139
37622_r_at,-0.212651527
1906_at,-0.212670935
37348_s_at,-0.212684916
36690_at,-0.212708369
40439_at,-0.212803598
524_at,-0.212921504
40861_at,-0.212922937
38980_at,-0.213416809
745_at,-0.213591663
32569_at,-0.213788799
32599_at,-0.213888671
870_f_at,-0.213992041
33438_at,-0.214110528
35228_at,-0.21414111
35630_at,-0.214335793
1652_at,-0.214385558
33408_at,-0.21460746
36929_at,-0.214695779
39930_at,-0.214929424
38969_at,-0.215083468
AFFX-HUMTFRR/M11507_M_at,-0.215415001
279_at,-0.215446422
763_at,-0.215854622
37797_at,-0.216044522
33881_at,-0.216121317
39714_at,-0.21626434
1693_s_at,-0.216461984
33835_at,-0.216725649
1463_at,-0.216817087
36129_at,-0.216853639
35866_at,-0.216942423
35784_at,-0.216989592
40087_at,-0.217016026
34304_s_at,-0.217234894
39175_at,-0.217364194
34384_at,-0.21741702
642_s_at,-0.217475603
37849_at,-0.217899698
33839_at,-0.217930549
34409_at,-0.218303223
1535_at,-0.218363561
735_s_at,-0.2183872
38836_at,-0.218423487
220_r_at,-0.218579199
35282_r_at,-0.218651294
37617_at,-0.218658874
40845_at,-0.219029372
38438_at,-0.219070438
38035_at,-0.219193211
41663_at,-0.219779819
37504_at,-0.219791329
544_at,-0.219800668
39243_s_at,-0.21993953
38376_at,-0.220049495
41399_at,-0.220087209
38739_at,-0.220144494
1582_at,-0.220217499
34478_at,-0.22042258
32059_at,-0.220479902
35164_at,-0.220537271
37360_at,-0.220634526
37336_at,-0.220907867
36336_s_at,-0.221045357
40828_at,-0.221229176
943_at,-0.221263468
36924_r_at,-0.221444341
38825_at,-0.221634169
40268_at,-0.22166323
41153_f_at,-0.221738703
36971_at,-0.221806872
36100_at,-0.222022472
38348_at,-0.222040366
32182_at,-0.222146275
36313_at,-0.222315196
2037_s_at,-0.222330038
33982_f_at,-0.222452509
32558_at,-0.222843502
1822_at,-0.223003858
1970_s_at,-0.223154292
32355_at,-0.223269724
36065_at,-0.223751988
40344_at,-0.22393716
41841_at,-0.224199681
36136_at,-0.224339038
36540_at,-0.224537318
34324_at,-0.224771104
38026_at,-0.224789478
40218_at,-0.225235632
39320_at,-0.225560605
1813_at,-0.225649496
1856_at,-0.225886877
35339_at,-0.225889727
31520_at,-0.226236054
35905_s_at,-0.226238562
36808_at,-0.226290219
40109_at,-0.226452476
32681_at,-0.226693929
32735_at,-0.226812676
33218_at,-0.226895319
33443_at,-0.226895702
36658_at,-0.226947166
37300_at,-0.226964956
935_at,-0.227180599
1650_g_at,-0.227282262
32698_at,-0.227311919
1953_at,-0.227345771
33339_g_at,-0.227493284
37358_at,-0.227608989
38799_at,-0.227702385
31979_at,-0.227718588
1420_s_at,-0.228080739
32533_s_at,-0.228168366
35936_g_at,-0.228394284
32144_at,-0.228690092
33683_at,-0.228692373
459_s_at,-0.228789921
39301_at,-0.228845913
40685_at,-0.228934389
34888_at,-0.229183815
34226_at,-0.229234064
32741_at,-0.229311834
39271_at,-0.229365414
39057_at,-0.229387081
40358_at,-0.229864527
39028_at,-0.230094789
32945_i_at,-0.230205396
32028_at,-0.230444693
35625_at,-0.23047688
33699_at,-0.230584726
38789_at,-0.230609299
38034_at,-0.230803906
35793_at,-0.23086843
31837_at,-0.231103829
36451_at,-0.23138369
40315_at,-0.231534362
2063_at,-0.231553701
36694_at,-0.23157164
36432_at,-0.231674341
34367_at,-0.231781961
33236_at,-0.231977301
39148_s_at,-0.23206602
34895_at,-0.232103866
1844_s_at,-0.232126239
37096_at,-0.233036478
39669_at,-0.233043281
38032_at,-0.233107621
34373_at,-0.233736582
40396_at,-0.233804343
31889_at,-0.234870299
39249_at,-0.235004836
564_at,-0.235102856
531_at,-0.235373954
37318_at,-0.236138454
AFFX-BioB-3_at,-0.236289475
32012_at,-0.236372446
879_at,-0.236578942
33192_g_at,-0.236631694
37276_at,-0.236725659
37806_at,-0.23725457
33296_at,-0.237288784
41186_at,-0.23730681
33840_at,-0.237381168
34299_at,-0.237546177
466_at,-0.237725263
393_s_at,-0.237800654
38281_at,-0.237916057
38699_at,-0.237953814
41743_i_at,-0.238048844
35249_at,-0.238386905
31623_f_at,-0.238461791
41221_at,-0.238587202
919_at,-0.238710423
40765_at,-0.23872979
40608_at,-0.238848682
37015_at,-0.23922128
38511_at,-0.239227418
40167_s_at,-0.239292002
1694_s_at,-0.239352456
35816_at,-0.239441206
39114_at,-0.239480046
38287_at,-0.239575322
38130_s_at,-0.239667438
39582_at,-0.239812191
38183_at,-0.239943136
40954_at,-0.239947721
36733_at,-0.239972672
36686_at,-0.24004036
40401_at,-0.240109719
37040_at,-0.240385282
552_at,-0.240417926
1986_at,-0.240938156
39248_at,-0.241063008
40473_at,-0.241105834
34396_at,-0.241180707
34874_at,-0.241365575
36545_s_at,-0.241410417
41728_at,-0.24167941
38791_at,-0.24177276
319_g_at,-0.242025965
1824_s_at,-0.242184506
40813_at,-0.242672935
37042_at,-0.242730226
34394_at,-0.242860681
31491_s_at,-0.243118112
33787_at,-0.243377268
36578_at,-0.243402709
41828_at,-0.244314303
39280_at,-0.244317642
41229_at,-0.244355611
40672_at,-0.244664688
35626_at,-0.24480292
39081_at,-0.244899591
34188_at,-0.245000167
35207_at,-0.245546336
37204_at,-0.245665677
37913_at,-0.245972704
2065_s_at,-0.246294273
41404_at,-0.246792879
35488_at,-0.246851753
33140_at,-0.246945876
33230_at,-0.246969995
40874_at,-0.247022524
40148_at,-0.247162704
40649_at,-0.247211665
34801_at,-0.247281229
38784_g_at,-0.247289267
1051_g_at,-0.247445812
40838_at,-0.247453692
40618_at,-0.247488624
41457_at,-0.247971082
40184_at,-0.248177143
585_at,-0.248543536
41688_at,-0.248852925
38754_at,-0.248868522
40368_r_at,-0.248879808
41257_at,-0.249066063
40867_at,-0.249072649
38567_at,-0.249640752
35335_at,-0.250049302
32846_s_at,-0.250278715
38271_at,-0.250387591
312_s_at,-0.250569332
36170_at,-0.250714172
41260_at,-0.250772053
955_at,-0.251438397
38458_at,-0.251692577
35740_at,-0.251897991
37114_at,-0.251899135
37890_at,-0.2519815
1771_s_at,-0.252006891
757_at,-0.252080854
41572_r_at,-0.25220635
38684_at,-0.252648734
37884_f_at,-0.252715956
38515_at,-0.252873969
35870_at,-0.252875464
34406_at,-0.252912735
39598_at,-0.253676638
41762_at,-0.253741269
37616_at,-0.253941558
33679_f_at,-0.254000992
1917_at,-0.254118157
36988_at,-0.254188851
31762_at,-0.254467549
32202_at,-0.254713049
33348_at,-0.2549504
492_g_at,-0.254995496
37298_at,-0.255810768
1284_at,-0.255812276
34672_at,-0.255867046
41597_s_at,-0.256402482
36960_at,-0.256418588
37309_at,-0.256420039
40145_at,-0.256947562
38812_at,-0.257372356
305_g_at,-0.257505945
39839_at,-0.257639237
488_at,-0.257716977
34740_at,-0.2578307
33362_at,-0.257865405
32238_at,-0.258247891
35336_at,-0.258248251
39080_at,-0.258489157
33888_at,-0.258978062
1778_g_at,-0.259113685
32381_at,-0.259173348
33883_at,-0.259185811
33421_s_at,-0.259477158
38096_f_at,-0.259538136
34752_at,-0.260260896
37117_at,-0.260361406
399_at,-0.26053596
38729_at,-0.260866885
34338_at,-0.261526504
37332_r_at,-0.261651925
37686_s_at,-0.262549413
539_at,-0.262998331
39994_at,-0.263140907
34877_at,-0.263176786
41475_at,-0.263255956
39715_at,-0.263262541
35211_at,-0.26339897
37864_s_at,-0.263728202
33372_at,-0.264052328
33534_at,-0.2642506
35618_at,-0.264354718
37229_at,-0.264452552
595_at,-0.264600716
34889_at,-0.264770397
1564_at,-0.264931978
40091_at,-0.264988027
36414_s_at,-0.265280353
34374_g_at,-0.265356315
706_at,-0.265358406
792_s_at,-0.265661068
40508_at,-0.266135245
1836_at,-0.266303682
38101_at,-0.266368059
40398_s_at,-0.266541189
32113_at,-0.266628975
2073_s_at,-0.266742899
41826_at,-0.266774884
34301_r_at,-0.266812432
40994_at,-0.266876758
41274_at,-0.267287627
38690_at,-0.267451321
33069_f_at,-0.267465253
456_at,-0.267517439
35192_at,-0.267556538
1596_g_at,-0.267712719
38819_at,-0.267894484
40898_at,-0.268409352
493_at,-0.268565483
32582_at,-0.268580685
875_g_at,-0.268703531
36172_s_at,-0.268766348
35397_at,-0.26942936
38354_at,-0.269626499
40020_at,-0.26963254
32847_at,-0.270196828
34796_at,-0.270260225
37804_at,-0.270391687
41772_at,-0.270515249
509_at,-0.270569625
41267_at,-0.270602411
35597_at,-0.271271369
37176_at,-0.271458353
36211_at,-0.271530176
32543_at,-0.271621784
38278_at,-0.271909275
AFFX-HSAC07/X00351_3_at,-0.272000047
33854_at,-0.272081488
32883_at,-0.272618828
35886_at,-0.272688989
36770_at,-0.273018966
36990_at,-0.273272178
32260_at,-0.273365591
41143_at,-0.273627615
36950_at,-0.273692662
31786_at,-0.273722725
1007_s_at,-0.273775802
39441_at,-0.274344662
39873_at,-0.27443904
40973_at,-0.27463988
36644_at,-0.274679911
34017_s_at,-0.274842287
34713_at,-0.275017196
36552_at,-0.27502067
38312_at,-0.275189545
38894_g_at,-0.275222765
41433_at,-0.275316732
34735_at,-0.275328776
35142_at,-0.275394866
39246_at,-0.276096742
41156_g_at,-0.276323353
36958_at,-0.276332768
1058_at,-0.276343004
40562_at,-0.276540326
37142_at,-0.276960062
40926_at,-0.277021689
AFFX-HUMGAPDH/M33197_3_at,-0.277599032
40126_at,-0.27766309
748_s_at,-0.277687987
32102_at,-0.277696035
38364_at,-0.278066091
39897_at,-0.278208091
36066_at,-0.278376947
37583_at,-0.278561613
31508_at,-0.278949635
39425_at,-0.27895818
34804_at,-0.27912447
1622_at,-0.279379415
39927_at,-0.279394164
862_at,-0.279431137
37519_at,-0.279441347
39579_at,-0.279456007
31416_at,-0.279792153
39594_f_at,-0.279980853
38336_at,-0.280237283
33304_at,-0.28093114
1928_s_at,-0.281022516
41226_at,-0.281123105
38167_at,-0.281124008
1642_at,-0.281263339
33152_at,-0.281330077
40686_at,-0.281455234
41317_at,-0.281525855
36965_at,-0.281603999
39150_at,-0.281912556
32168_s_at,-0.282177332
39617_at,-0.282364595
37975_at,-0.28239724
31794_at,-0.282439014
2014_s_at,-0.282525601
40281_at,-0.282749268
41366_at,-0.283298844
2035_s_at,-0.283316173
369_s_at,-0.283628106
38288_at,-0.283778283
40116_at,-0.283911125
429_f_at,-0.284209373
33802_at,-0.284321924
40971_at,-0.284686616
39311_at,-0.284701545
39705_at,-0.285433422
34892_at,-0.285498142
41389_s_at,-0.28571907
31830_s_at,-0.286203395
33864_at,-0.286654323
39693_at,-0.286698761
35146_at,-0.287234933
39076_s_at,-0.287500845
37442_at,-0.287617828
40328_at,-0.287891592
39876_at,-0.288231536
37655_at,-0.288424255
442_at,-0.288497453
40866_at,-0.288782748
37524_at,-0.288947902
31792_at,-0.28909804
39686_g_at,-0.289900528
34015_at,-0.289962877
40444_s_at,-0.290050006
33538_at,-0.290349391
41534_at,-0.290396649
39117_at,-0.290454558
40834_at,-0.290737566
39835_at,-0.290783332
1519_at,-0.290957203
39842_at,-0.291966487
37745_s_at,-0.292592515
40332_at,-0.292616675
38712_at,-0.292683467
2002_s_at,-0.292823072
39183_at,-0.293389286
35474_s_at,-0.293395543
32321_at,-0.293515939
1228_s_at,-0.293571008
1479_g_at,-0.293659723
38342_at,-0.293932975
38156_at,-0.29396169
36318_at,-0.294133856
33126_at,-0.294544673
32588_s_at,-0.294720565
31891_at,-0.295194811
36812_at,-0.295221936
33716_at,-0.295256864
32844_at,-0.295360843
36666_at,-0.295563222
828_at,-0.295642738
33251_at,-0.296101789
1802_s_at,-0.296162369
40864_at,-0.296645212
1979_s_at,-0.296657852
1439_s_at,-0.297042395
32685_at,-0.297267373
39506_at,-0.297562927
41308_at,-0.297706452
36996_at,-0.297722905
33283_at,-0.297854561
38671_at,-0.297927497
36903_at,-0.297953947
38176_at,-0.29810881
36362_at,-0.29859465
39421_at,-0.298689074
33863_at,-0.298908139
33229_at,-0.29909823
39417_at,-0.299309244
32718_at,-0.299516606
36056_g_at,-0.299518326
40107_at,-0.300050863
39666_at,-0.300347005
39035_at,-0.300363128
34669_at,-0.300545262
39034_at,-0.300824072
39758_f_at,-0.300963151
38770_at,-0.301024896
1388_g_at,-0.301056106
36679_at,-0.301568631
36533_at,-0.301731819
40240_at,-0.301917418
37007_at,-0.301925402
39438_at,-0.30203613
39517_at,-0.302612062
41174_at,-0.302740342
37258_at,-0.302753821
40164_at,-0.302967349
39694_at,-0.303098661
41596_s_at,-0.303667581
41870_at,-0.303790001
32628_at,-0.304154741
1229_at,-0.304372283
38855_s_at,-0.305512639
41008_at,-0.30564408
34339_at,-0.305970727
32871_at,-0.306325211
1235_at,-0.30643643
37416_at,-0.306587941
41084_at,-0.306998069
32336_at,-0.307240116
35924_at,-0.307362748
40797_at,-0.307458223
33572_at,-0.307639449
1000_at,-0.307693174
35709_at,-0.308018702
36655_at,-0.308498835
37924_g_at,-0.308793694
498_at,-0.30884682
39066_at,-0.308906112
33892_at,-0.309043966
1998_i_at,-0.30939463
38662_at,-0.309466951
39838_at,-0.309495505
1612_s_at,-0.310176124
36277_at,-0.310395286
32217_at,-0.310533416
36448_at,-0.310604033
32676_at,-0.310796987
39685_at,-0.310937187
36983_f_at,-0.311066809
39923_at,-0.31110594
39123_s_at,-0.311239298
783_at,-0.311508781
31444_s_at,-0.311677186
37249_at,-0.312091646
849_g_at,-0.312343517
AFFX-BioB-5_at,-0.312418877
39608_at,-0.313070325
189_s_at,-0.313217491
38891_at,-0.313263369
36916_at,-0.313370344
39239_at,-0.313862231
35756_at,-0.313875801
756_at,-0.313910794
35274_at,-0.314378732
1598_g_at,-0.314500926
37695_at,-0.31451115
350_at,-0.315537009
37308_at,-0.315872568
40962_s_at,-0.316404051
37727_i_at,-0.316584509
AFFX-CreX-5_at,-0.31665013
38410_at,-0.31689891
41033_at,-0.317007864
40201_at,-0.318322963
38014_at,-0.318466265
35276_at,-0.318972001
37833_at,-0.319088123
34239_at,-0.319153551
2056_at,-0.319327723
1629_s_at,-0.319565674
37979_at,-0.319689773
36160_s_at,-0.319993886
35834_at,-0.320216882
40049_at,-0.320706276
33325_at,-0.321141314
605_at,-0.321166526
36194_at,-0.321537059
39470_at,-0.321555617
36152_at,-0.32197907
32770_at,-0.322178839
318_at,-0.322303089
40108_at,-0.322322792
37690_at,-0.322353279
1874_at,-0.322753683
41713_at,-0.323029322
38247_at,-0.323327655
38459_g_at,-0.323413931
39185_at,-0.323419849
33402_at,-0.323606448
39537_at,-0.3236069
37303_at,-0.323782858
31888_s_at,-0.323884869
424_s_at,-0.32419824
38338_at,-0.324363063
33191_at,-0.324388575
40419_at,-0.324397121
33356_at,-0.324398587
275_at,-0.324675945
36061_at,-0.325039749
36241_r_at,-0.325136309
38916_at,-0.325399918
1697_s_at,-0.325781767
41758_at,-0.325787504
35840_at,-0.325925774
37931_at,-0.325931148
34830_at,-0.325977746
32004_s_at,-0.326013661
40720_at,-0.326216323
39665_at,-0.326404937
329_s_at,-0.326458857
38581_at,-0.326634402
38724_at,-0.326792832
40570_at,-0.326842255
37152_at,-0.326915625
31816_at,-0.327250401
1764_s_at,-0.327277718
34794_r_at,-0.327377081
33642_s_at,-0.327577606
38790_at,-0.327622164
37544_at,-0.328031798
37652_at,-0.328318214
1895_at,-0.328526217
41745_at,-0.328632099
32389_at,-0.328659242
35155_at,-0.328889512
39771_at,-0.329149685
37299_at,-0.329430492
34776_at,-0.330215948
38472_at,-0.330599563
36814_at,-0.330946662
38970_s_at,-0.331145109
32146_s_at,-0.331570831
36799_at,-0.331831174
32224_at,-0.331953623
41819_at,-0.332036787
40198_at,-0.332261047
40766_at,-0.332272461
1461_at,-0.333285053
36890_at,-0.333808422
863_g_at,-0.334409639
40580_r_at,-0.334699263
37161_at,-0.334717224
33761_s_at,-0.334943945
32944_at,-0.335028726
38633_at,-0.335112687
39648_at,-0.335181027
31504_at,-0.335267053
1557_at,-0.335480508
33909_at,-0.335783436
39365_i_at,-0.336209643
2069_s_at,-0.336262188
41837_at,-0.336535106
33753_at,-0.336666414
36719_r_at,-0.336784057
38211_at,-0.3371707
40964_at,-0.33723052
39790_at,-0.337262313
38488_s_at,-0.337413419
35746_r_at,-0.337661602
34827_at,-0.337931249
35776_at,-0.338055136
39325_at,-0.33902569
40805_at,-0.33906064
35145_at,-0.339168202
41634_at,-0.339212223
33879_at,-0.339224716
31935_s_at,-0.339422488
39255_at,-0.339504073
37961_at,-0.339665154
37706_at,-0.340063413
1723_g_at,-0.340211439
36643_at,-0.340845296
36718_s_at,-0.340953669
1173_g_at,-0.341029415
32313_at,-0.341302749
1898_at,-0.341663607
35731_at,-0.342809576
36083_at,-0.34281302
32597_at,-0.343185557
32828_at,-0.34339366
37343_at,-0.344050312
1827_s_at,-0.344051421
37107_at,-0.344311877
39030_at,-0.344636402
33678_i_at,-0.345372901
38310_at,-0.346196181
38439_at,-0.346421475
40552_s_at,-0.346736748
35769_at,-0.346843252
1358_s_at,-0.347037307
41425_at,-0.347392584
38282_at,-0.347876066
34246_at,-0.348124214
34356_at,-0.348585103
1453_at,-0.348783873
39260_at,-0.349042349
39167_r_at,-0.350220271
40202_at,-0.350497568
35632_at,-0.350506628
162_at,-0.350587869
37391_at,-0.350938767
1038_s_at,-0.351026206
35016_at,-0.351078125
36196_at,-0.351189219
36080_at,-0.35125648
37701_at,-0.351267383
37637_at,-0.352130652
38798_s_at,-0.35302783
32009_at,-0.354253327
38759_at,-0.354366496
36030_at,-0.354526572
2004_at,-0.354972175
1245_i_at,-0.355333599
35491_at,-0.355336216
36184_at,-0.355723241
41436_at,-0.356281966
32526_at,-0.356563462
33427_s_at,-0.357148384
41431_at,-0.357405308
33222_at,-0.35751567
36275_at,-0.35772255
37638_at,-0.357835221
927_s_at,-0.357917737
641_at,-0.358135848
40182_s_at,-0.358289009
35798_at,-0.358337905
39072_at,-0.358501207
33169_at,-0.358508334
34712_at,-0.358574339
2050_s_at,-0.358588602
39412_at,-0.358771214
1715_at,-0.358807585
33400_r_at,-0.359141242
39411_at,-0.359187421
39122_at,-0.35930806
491_at,-0.359442648
1257_s_at,-0.359491144
33368_at,-0.360439742
865_at,-0.360473727
1443_at,-0.36092124
36146_at,-0.36097507
38319_at,-0.361091215
343_s_at,-0.361720895
34238_at,-0.361873251
34726_at,-0.361954913
38767_at,-0.362220158
34407_at,-0.362260346
40151_s_at,-0.362496947
39327_at,-0.362549933
33822_at,-0.362685126
1597_at,-0.362715783
41420_at,-0.363000219
31510_s_at,-0.363070323
34660_at,-0.363213626
895_at,-0.364224524
34677_f_at,-0.364275563
41048_at,-0.365118806
36453_at,-0.365160739
31825_at,-0.365369119
41620_at,-0.365416341
160025_at,-0.365783131
31800_at,-0.366187362
471_f_at,-0.366221433
33810_at,-0.36634077
37751_at,-0.367009706
885_g_at,-0.367175605
38286_at,-0.367261113
41447_at,-0.367279889
37716_at,-0.367420982
1647_at,-0.367726967
38918_at,-0.367786
36673_at,-0.368216279
37579_at,-0.368478326
41683_i_at,-0.369521204
37271_at,-0.370468187
40841_at,-0.370552802
1896_s_at,-0.370843811
32001_s_at,-0.370927894
32585_at,-0.371430128
40818_at,-0.371539875
201_s_at,-0.371635163
AFFX-BioB-M_at,-0.371771687
534_s_at,-0.371899855
35415_at,-0.372452282
1761_at,-0.372486728
213_at,-0.372944116
34761_r_at,-0.373019573
40353_at,-0.373613063
33369_at,-0.374027372
AFFX-CreX-3_at,-0.374398811
33956_at,-0.374505118
41530_at,-0.374822239
32318_s_at,-0.37518044
37505_at,-0.375337463
36689_at,-0.375607644
38649_at,-0.37567875
35778_at,-0.376098667
40913_at,-0.376239098
32185_at,-0.376556441
32139_at,-0.376769675
32248_at,-0.376904979
40589_at,-0.376976311
36074_at,-0.377237372
33880_at,-0.377264693
38783_at,-0.377571975
36821_at,-0.377603343
32331_at,-0.378193399
32587_at,-0.378454753
930_at,-0.378587145
31608_g_at,-0.378620433
33919_at,-0.378836053
AFFX-BioC-5_at,-0.379046461
37005_at,-0.37933175
38688_at,-0.37943019
36386_at,-0.379773576
41123_s_at,-0.379778756
41549_s_at,-0.380100774
33316_at,-0.380251837
39387_at,-0.380633371
39113_at,-0.381305678
36151_at,-0.382331411
34684_at,-0.3823668
1812_s_at,-0.382382705
37026_at,-0.382695545
39801_at,-0.382887866
34859_at,-0.383161505
32083_at,-0.383334789
33203_s_at,-0.38336405
32186_at,-0.384395975
35811_at,-0.384408493
922_at,-0.384458733
36219_at,-0.384809926
38422_s_at,-0.384836883
39733_at,-0.384943129
35154_at,-0.385179535
40710_at,-0.38528969
40472_at,-0.385973404
33461_at,-0.386083176
38545_at,-0.386543835
39317_at,-0.386577602
34263_s_at,-0.386622156
38664_at,-0.387110288
40673_at,-0.387832305
404_at,-0.388194961
34927_at,-0.388721314
41666_at,-0.388747308
39403_at,-0.388859704
37078_at,-0.38919451
38805_at,-0.389489009
39814_s_at,-0.38964541
2085_s_at,-0.389819199
34719_at,-0.38990875
36158_at,-0.390403839
39523_at,-0.390507116
988_at,-0.390732879
40432_at,-0.390903332
40798_s_at,-0.391414182
36901_at,-0.391575741
41542_at,-0.392136822
36538_at,-0.392150429
843_at,-0.392623828
222_at,-0.393547134
39362_r_at,-0.394658706
1135_at,-0.394676103
36138_at,-0.394726433
33646_g_at,-0.394803144
769_s_at,-0.394859811
31526_f_at,-0.395212189
35238_at,-0.395536114
340_at,-0.395882598
41155_at,-0.396562375
39822_s_at,-0.396897801
33769_at,-0.396932775
1252_at,-0.397039059
40698_at,-0.397327016
37677_at,-0.397985063
35234_at,-0.398102367
31855_at,-0.398178407
39711_at,-0.39821374
41144_g_at,-0.398274053
37788_at,-0.399236012
35828_at,-0.399432739
35719_at,-0.400390839
41710_at,-0.400539962
40333_at,-0.400585554
34171_at,-0.401074719
35682_at,-0.401448608
657_at,-0.401799084
33856_at,-0.402443149
880_at,-0.40350438
2082_s_at,-0.403610115
32255_i_at,-0.403850361
37388_at,-0.403882262
39549_at,-0.404287209
33291_at,-0.404976044
40165_at,-0.40516788
41377_f_at,-0.40519003
38152_at,-0.405917487
34938_i_at,-0.406085094
34016_s_at,-0.406336714
34715_at,-0.406981528
38876_at,-0.407606139
36509_at,-0.407619782
35817_at,-0.407812752
33354_at,-0.408059819
725_i_at,-0.408099399
32861_s_at,-0.40833259
37719_at,-0.408596398
32566_at,-0.41021121
39277_at,-0.410245539
1348_s_at,-0.411272626
32749_s_at,-0.411302671
38797_at,-0.411316405
36600_at,-0.411331205
36650_at,-0.411339623
36076_g_at,-0.411474318
41195_at,-0.411665845
39663_at,-0.411958613
34297_at,-0.414320876
35745_f_at,-0.414845697
37692_at,-0.41488081
